time	V(vout)	V(n003)	I(L1)
8.223312773437981e-005	4.993798e+000	5.000000e+000	9.925296e-001
8.233312773437981e-005	4.995266e+000	5.000000e+000	1.042576e+000
8.235710948661126e-005	4.996146e+000	5.000000e+000	1.054580e+000
8.238109123884272e-005	4.997368e+000	5.000000e+000	1.066578e+000
8.240507299107417e-005	4.998932e+000	5.000000e+000	1.078571e+000
8.242905474330564e-005	5.000838e+000	5.000000e+000	1.090559e+000
8.245303649553709e-005	5.003086e+000	5.000000e+000	1.102542e+000
8.247701824776855e-005	5.005676e+000	5.000000e+000	1.114519e+000
8.250100000000000e-005	5.008607e+000	5.000000e+000	1.126490e+000
8.250175000000000e-005	5.008701e+000	1.250000e+000	1.126865e+000
8.250177500000000e-005	5.008705e+000	1.125000e+000	1.126873e+000
8.250182500000000e-005	5.008711e+000	8.750000e-001	1.126876e+000
8.250182656249999e-005	5.008711e+000	8.671875e-001	1.126875e+000
8.250200000000000e-005	5.008733e+000	0.000000e+000	1.126788e+000
8.253356465960055e-005	5.012252e+000	0.000000e+000	1.110928e+000
8.256512931920108e-005	5.015250e+000	0.000000e+000	1.095062e+000
8.259669397880162e-005	5.017726e+000	0.000000e+000	1.079190e+000
8.262825863840215e-005	5.019680e+000	0.000000e+000	1.063312e+000
8.265982329800270e-005	5.021112e+000	0.000000e+000	1.047428e+000
8.269138795760323e-005	5.022022e+000	0.000000e+000	1.031538e+000
8.272295261720377e-005	5.022411e+000	0.000000e+000	1.015642e+000
8.282295261720378e-005	5.021306e+000	0.000000e+000	9.653016e-001
8.284824510046039e-005	5.020502e+000	0.000000e+000	9.525663e-001
8.287353758371698e-005	5.019316e+000	0.000000e+000	9.398368e-001
8.289883006697359e-005	5.017749e+000	0.000000e+000	9.271130e-001
8.292412255023019e-005	5.015800e+000	0.000000e+000	9.143951e-001
8.294941503348679e-005	5.013470e+000	0.000000e+000	9.016830e-001
8.297470751674339e-005	5.010758e+000	0.000000e+000	8.889768e-001
8.300000000000000e-005	5.007664e+000	0.000000e+000	8.762763e-001
8.300012499999999e-005	5.007648e+000	6.250000e-001	8.762136e-001
8.300017499999999e-005	5.007642e+000	8.750000e-001	8.761970e-001
8.300027500000000e-005	5.007629e+000	1.375000e+000	8.761900e-001
8.300027812500000e-005	5.007629e+000	1.390625e+000	8.761908e-001
8.300100000000000e-005	5.007539e+000	5.000000e+000	8.765512e-001
8.303416110491140e-005	5.003865e+000	5.000000e+000	8.931164e-001
8.306732220982281e-005	5.000756e+000	5.000000e+000	9.096879e-001
8.310048331473421e-005	4.998214e+000	5.000000e+000	9.262658e-001
8.313364441964561e-005	4.996237e+000	5.000000e+000	9.428500e-001
8.316680552455701e-005	4.994826e+000	5.000000e+000	9.594405e-001
8.319996662946842e-005	4.993981e+000	5.000000e+000	9.760374e-001
8.323312773437982e-005	4.993701e+000	5.000000e+000	9.926406e-001
8.333312773437982e-005	4.995182e+000	5.000000e+000	1.042688e+000
8.335710948661127e-005	4.996065e+000	5.000000e+000	1.054692e+000
8.338109123884273e-005	4.997290e+000	5.000000e+000	1.066690e+000
8.340507299107418e-005	4.998857e+000	5.000000e+000	1.078684e+000
8.342905474330564e-005	5.000766e+000	5.000000e+000	1.090672e+000
8.345303649553709e-005	5.003017e+000	5.000000e+000	1.102654e+000
8.347701824776855e-005	5.005610e+000	5.000000e+000	1.114632e+000
8.350100000000000e-005	5.008545e+000	5.000000e+000	1.126603e+000
8.350175000000000e-005	5.008639e+000	1.250000e+000	1.126978e+000
8.350177499999999e-005	5.008642e+000	1.125000e+000	1.126986e+000
8.350182500000000e-005	5.008648e+000	8.750000e-001	1.126989e+000
8.350182656249999e-005	5.008648e+000	8.671875e-001	1.126988e+000
8.350200000000000e-005	5.008670e+000	0.000000e+000	1.126901e+000
8.353356465960055e-005	5.012194e+000	0.000000e+000	1.111041e+000
8.356512931920108e-005	5.015195e+000	0.000000e+000	1.095176e+000
8.359669397880162e-005	5.017675e+000	0.000000e+000	1.079304e+000
8.362825863840215e-005	5.019633e+000	0.000000e+000	1.063426e+000
8.365982329800270e-005	5.021069e+000	0.000000e+000	1.047542e+000
8.369138795760323e-005	5.021983e+000	0.000000e+000	1.031652e+000
8.372295261720377e-005	5.022376e+000	0.000000e+000	1.015756e+000
8.382295261720377e-005	5.021283e+000	0.000000e+000	9.654160e-001
8.384824510046038e-005	5.020482e+000	0.000000e+000	9.526808e-001
8.387353758371698e-005	5.019299e+000	0.000000e+000	9.399513e-001
8.389883006697359e-005	5.017735e+000	0.000000e+000	9.272276e-001
8.392412255023018e-005	5.015789e+000	0.000000e+000	9.145098e-001
8.394941503348679e-005	5.013461e+000	0.000000e+000	9.017977e-001
8.397470751674339e-005	5.010752e+000	0.000000e+000	8.890914e-001
8.400000000000000e-005	5.007661e+000	0.000000e+000	8.763909e-001
8.400012499999998e-005	5.007646e+000	6.250000e-001	8.763282e-001
8.400017499999999e-005	5.007639e+000	8.750000e-001	8.763117e-001
8.400027499999999e-005	5.007627e+000	1.375000e+000	8.763047e-001
8.400027812500000e-005	5.007627e+000	1.390625e+000	8.763055e-001
8.400100000000000e-005	5.007536e+000	5.000000e+000	8.766658e-001
8.403416110491140e-005	5.003866e+000	5.000000e+000	8.932310e-001
8.406732220982281e-005	5.000761e+000	5.000000e+000	9.098026e-001
8.410048331473421e-005	4.998222e+000	5.000000e+000	9.263804e-001
8.413364441964561e-005	4.996249e+000	5.000000e+000	9.429646e-001
8.416680552455700e-005	4.994842e+000	5.000000e+000	9.595550e-001
8.419996662946842e-005	4.994000e+000	5.000000e+000	9.761518e-001
8.423312773437981e-005	4.993724e+000	5.000000e+000	9.927549e-001
8.433312773437982e-005	4.995216e+000	5.000000e+000	1.042802e+000
8.435710948661127e-005	4.996102e+000	5.000000e+000	1.054806e+000
8.438109123884273e-005	4.997330e+000	5.000000e+000	1.066804e+000
8.440507299107418e-005	4.998900e+000	5.000000e+000	1.078798e+000
8.442905474330563e-005	5.000812e+000	5.000000e+000	1.090785e+000
8.445303649553709e-005	5.003065e+000	5.000000e+000	1.102768e+000
8.447701824776854e-005	5.005660e+000	5.000000e+000	1.114745e+000
8.450100000000000e-005	5.008597e+000	5.000000e+000	1.126717e+000
8.450174999999999e-005	5.008691e+000	1.250000e+000	1.127091e+000
8.450177499999999e-005	5.008694e+000	1.125000e+000	1.127099e+000
8.450182499999999e-005	5.008700e+000	8.750000e-001	1.127102e+000
8.450182656249999e-005	5.008701e+000	8.671875e-001	1.127102e+000
8.450200000000000e-005	5.008722e+000	0.000000e+000	1.127015e+000
8.453356465960054e-005	5.012249e+000	0.000000e+000	1.111155e+000
8.456512931920107e-005	5.015254e+000	0.000000e+000	1.095289e+000
8.459669397880162e-005	5.017737e+000	0.000000e+000	1.079417e+000
8.462825863840215e-005	5.019698e+000	0.000000e+000	1.063538e+000
8.465982329800269e-005	5.021137e+000	0.000000e+000	1.047654e+000
8.469138795760322e-005	5.022055e+000	0.000000e+000	1.031764e+000
8.472295261720377e-005	5.022450e+000	0.000000e+000	1.015868e+000
8.482295261720377e-005	5.021367e+000	0.000000e+000	9.655272e-001
8.484824510046038e-005	5.020568e+000	0.000000e+000	9.527917e-001
8.487353758371698e-005	5.019388e+000	0.000000e+000	9.400620e-001
8.489883006697358e-005	5.017826e+000	0.000000e+000	9.273381e-001
8.492412255023018e-005	5.015882e+000	0.000000e+000	9.146200e-001
8.494941503348679e-005	5.013557e+000	0.000000e+000	9.019077e-001
8.497470751674338e-005	5.010850e+000	0.000000e+000	8.892012e-001
8.499999999999999e-005	5.007761e+000	0.000000e+000	8.765005e-001
8.500012499999998e-005	5.007746e+000	6.250000e-001	8.764377e-001
8.500017499999998e-005	5.007740e+000	8.750000e-001	8.764212e-001
8.500027499999999e-005	5.007727e+000	1.375000e+000	8.764142e-001
8.500027812499999e-005	5.007727e+000	1.390625e+000	8.764151e-001
8.500100000000000e-005	5.007637e+000	5.000000e+000	8.767754e-001
8.503416110491139e-005	5.003969e+000	5.000000e+000	8.933402e-001
8.506732220982281e-005	5.000868e+000	5.000000e+000	9.099114e-001
8.510048331473420e-005	4.998332e+000	5.000000e+000	9.264888e-001
8.513364441964560e-005	4.996362e+000	5.000000e+000	9.430726e-001
8.516680552455700e-005	4.994957e+000	5.000000e+000	9.596627e-001
8.519996662946841e-005	4.994118e+000	5.000000e+000	9.762591e-001
8.523312773437981e-005	4.993845e+000	5.000000e+000	9.928619e-001
8.533312773437981e-005	4.995345e+000	5.000000e+000	1.042908e+000
8.535710948661127e-005	4.996233e+000	5.000000e+000	1.054911e+000
8.538109123884272e-005	4.997463e+000	5.000000e+000	1.066909e+000
8.540507299107418e-005	4.999034e+000	5.000000e+000	1.078902e+000
8.542905474330563e-005	5.000947e+000	5.000000e+000	1.090890e+000
8.545303649553709e-005	5.003203e+000	5.000000e+000	1.102872e+000
8.547701824776854e-005	5.005800e+000	5.000000e+000	1.114849e+000
8.550099999999999e-005	5.008739e+000	5.000000e+000	1.126820e+000
8.550174999999999e-005	5.008833e+000	1.250000e+000	1.127195e+000
8.550177499999999e-005	5.008836e+000	1.125000e+000	1.127203e+000
8.550182499999999e-005	5.008842e+000	8.750000e-001	1.127206e+000
8.550182656249998e-005	5.008842e+000	8.671875e-001	1.127205e+000
8.550200000000000e-005	5.008864e+000	0.000000e+000	1.127118e+000
8.553356465960054e-005	5.012393e+000	0.000000e+000	1.111258e+000
8.556512931920107e-005	5.015400e+000	0.000000e+000	1.095391e+000
8.559669397880162e-005	5.017885e+000	0.000000e+000	1.079519e+000
8.562825863840215e-005	5.019849e+000	0.000000e+000	1.063640e+000
8.565982329800269e-005	5.021290e+000	0.000000e+000	1.047755e+000
8.569138795760322e-005	5.022210e+000	0.000000e+000	1.031865e+000
8.572295261720377e-005	5.022607e+000	0.000000e+000	1.015968e+000
8.582295261720377e-005	5.021531e+000	0.000000e+000	9.656257e-001
8.584824510046038e-005	5.020734e+000	0.000000e+000	9.528898e-001
8.587353758371697e-005	5.019555e+000	0.000000e+000	9.401597e-001
8.589883006697358e-005	5.017995e+000	0.000000e+000	9.274354e-001
8.592412255023018e-005	5.016053e+000	0.000000e+000	9.147169e-001
8.594941503348679e-005	5.013729e+000	0.000000e+000	9.020041e-001
8.597470751674338e-005	5.011024e+000	0.000000e+000	8.892972e-001
8.599999999999999e-005	5.007937e+000	0.000000e+000	8.765960e-001
8.600012499999998e-005	5.007921e+000	6.250000e-001	8.765333e-001
8.600017499999998e-005	5.007915e+000	8.750000e-001	8.765166e-001
8.600027499999999e-005	5.007903e+000	1.375000e+000	8.765097e-001
8.600027812499999e-005	5.007902e+000	1.390625e+000	8.765106e-001
8.600099999999999e-005	5.007812e+000	5.000000e+000	8.768709e-001
8.603416110491139e-005	5.004147e+000	5.000000e+000	8.934351e-001
8.606732220982280e-005	5.001047e+000	5.000000e+000	9.100057e-001
8.610048331473420e-005	4.998513e+000	5.000000e+000	9.265825e-001
8.613364441964560e-005	4.996545e+000	5.000000e+000	9.431657e-001
8.616680552455700e-005	4.995142e+000	5.000000e+000	9.597552e-001
8.619996662946841e-005	4.994305e+000	5.000000e+000	9.763510e-001
8.623312773437981e-005	4.994033e+000	5.000000e+000	9.929531e-001
8.633312773437981e-005	4.995539e+000	5.000000e+000	1.042997e+000
8.635710948661127e-005	4.996428e+000	5.000000e+000	1.055000e+000
8.638109123884272e-005	4.997659e+000	5.000000e+000	1.066998e+000
8.640507299107417e-005	4.999231e+000	5.000000e+000	1.078990e+000
8.642905474330563e-005	5.001146e+000	5.000000e+000	1.090977e+000
8.645303649553708e-005	5.003402e+000	5.000000e+000	1.102959e+000
8.647701824776854e-005	5.006001e+000	5.000000e+000	1.114935e+000
8.650099999999999e-005	5.008941e+000	5.000000e+000	1.126906e+000
8.650174999999999e-005	5.009035e+000	1.250000e+000	1.127281e+000
8.650177499999998e-005	5.009038e+000	1.125000e+000	1.127289e+000
8.650182499999999e-005	5.009044e+000	8.750000e-001	1.127292e+000
8.650182656249998e-005	5.009044e+000	8.671875e-001	1.127291e+000
8.650199999999999e-005	5.009066e+000	0.000000e+000	1.127204e+000
8.653356465960054e-005	5.012596e+000	0.000000e+000	1.111343e+000
8.656512931920107e-005	5.015605e+000	0.000000e+000	1.095476e+000
8.659669397880161e-005	5.018091e+000	0.000000e+000	1.079603e+000
8.662825863840214e-005	5.020056e+000	0.000000e+000	1.063723e+000
8.665982329800269e-005	5.021499e+000	0.000000e+000	1.047838e+000
8.669138795760322e-005	5.022420e+000	0.000000e+000	1.031947e+000
8.672295261720376e-005	5.022819e+000	0.000000e+000	1.016050e+000
8.682295261720377e-005	5.021746e+000	0.000000e+000	9.657050e-001
8.684824510046037e-005	5.020950e+000	0.000000e+000	9.529685e-001
8.687353758371697e-005	5.019772e+000	0.000000e+000	9.402379e-001
8.689883006697358e-005	5.018213e+000	0.000000e+000	9.275130e-001
8.692412255023017e-005	5.016271e+000	0.000000e+000	9.147940e-001
8.694941503348678e-005	5.013949e+000	0.000000e+000	9.020807e-001
8.697470751674338e-005	5.011244e+000	0.000000e+000	8.893732e-001
8.699999999999999e-005	5.008158e+000	0.000000e+000	8.766714e-001
8.700012499999998e-005	5.008142e+000	6.250000e-001	8.766087e-001
8.700017499999998e-005	5.008136e+000	8.750000e-001	8.765921e-001
8.700027499999999e-005	5.008124e+000	1.375000e+000	8.765851e-001
8.700027812499999e-005	5.008123e+000	1.390625e+000	8.765860e-001
8.700099999999999e-005	5.008033e+000	5.000000e+000	8.769463e-001
8.703416110491219e-005	5.004369e+000	5.000000e+000	8.935098e-001
8.706732220982439e-005	5.001271e+000	5.000000e+000	9.100796e-001
8.710048331473658e-005	4.998737e+000	5.000000e+000	9.266558e-001
8.713364441964877e-005	4.996770e+000	5.000000e+000	9.432382e-001
8.716680552456097e-005	4.995368e+000	5.000000e+000	9.598269e-001
8.719996662947316e-005	4.994532e+000	5.000000e+000	9.764219e-001
8.723312773438536e-005	4.994261e+000	5.000000e+000	9.930233e-001
8.733312773438536e-005	4.995769e+000	5.000000e+000	1.043065e+000
8.735710948661603e-005	4.996658e+000	5.000000e+000	1.055067e+000
8.738109123884669e-005	4.997890e+000	5.000000e+000	1.067065e+000
8.740507299107736e-005	4.999463e+000	5.000000e+000	1.079057e+000
8.742905474330801e-005	5.001378e+000	5.000000e+000	1.091043e+000
8.745303649553868e-005	5.003635e+000	5.000000e+000	1.103024e+000
8.747701824776933e-005	5.006233e+000	5.000000e+000	1.115000e+000
8.750100000000000e-005	5.009174e+000	5.000000e+000	1.126970e+000
8.750175000000001e-005	5.009268e+000	1.250000e+000	1.127344e+000
8.750177500000001e-005	5.009271e+000	1.125000e+000	1.127353e+000
8.750182500000001e-005	5.009277e+000	8.750000e-001	1.127356e+000
8.750182656250001e-005	5.009278e+000	8.671875e-001	1.127355e+000
8.750200000000000e-005	5.009299e+000	0.000000e+000	1.127268e+000
8.753356465959738e-005	5.012830e+000	0.000000e+000	1.111406e+000
8.756512931919474e-005	5.015839e+000	0.000000e+000	1.095538e+000
8.759669397879211e-005	5.018327e+000	0.000000e+000	1.079664e+000
8.762825863838947e-005	5.020292e+000	0.000000e+000	1.063784e+000
8.765982329798684e-005	5.021735e+000	0.000000e+000	1.047898e+000
8.769138795758420e-005	5.022656e+000	0.000000e+000	1.032006e+000
8.772295261718157e-005	5.023055e+000	0.000000e+000	1.016108e+000
8.782295261718158e-005	5.021984e+000	0.000000e+000	9.657614e-001
8.784824510044136e-005	5.021188e+000	0.000000e+000	9.530244e-001
8.787353758370112e-005	5.020010e+000	0.000000e+000	9.402931e-001
8.789883006696090e-005	5.018451e+000	0.000000e+000	9.275676e-001
8.792412255022067e-005	5.016510e+000	0.000000e+000	9.148479e-001
8.794941503348045e-005	5.014187e+000	0.000000e+000	9.021340e-001
8.797470751674022e-005	5.011483e+000	0.000000e+000	8.894259e-001
8.800000000000000e-005	5.008397e+000	0.000000e+000	8.767236e-001
8.800012500000000e-005	5.008381e+000	6.250000e-001	8.766608e-001
8.800017500000000e-005	5.008375e+000	8.750000e-001	8.766443e-001
8.800027500000001e-005	5.008362e+000	1.375000e+000	8.766415e-001
8.800030000000001e-005	5.008359e+000	1.500000e+000	8.766491e-001
8.800100000000000e-005	5.008272e+000	5.000000e+000	8.769984e-001
8.803320133928548e-005	5.004700e+000	5.000000e+000	8.930814e-001
8.806540267857097e-005	5.001666e+000	5.000000e+000	9.091704e-001
8.809760401785645e-005	4.999168e+000	5.000000e+000	9.252657e-001
8.812980535714192e-005	4.997208e+000	5.000000e+000	9.413670e-001
8.816200669642740e-005	4.995785e+000	5.000000e+000	9.574745e-001
8.819420803571289e-005	4.994899e+000	5.000000e+000	9.735882e-001
8.822640937499837e-005	4.994551e+000	5.000000e+000	9.897080e-001
8.832640937499837e-005	4.995806e+000	5.000000e+000	1.039747e+000
8.835135089285574e-005	4.996643e+000	5.000000e+000	1.052230e+000
8.837629241071312e-005	4.997848e+000	5.000000e+000	1.064708e+000
8.840123392857049e-005	4.999423e+000	5.000000e+000	1.077180e+000
8.842617544642788e-005	5.001366e+000	5.000000e+000	1.089646e+000
8.845111696428525e-005	5.003679e+000	5.000000e+000	1.102106e+000
8.847605848214263e-005	5.006361e+000	5.000000e+000	1.114561e+000
8.850100000000000e-005	5.009411e+000	5.000000e+000	1.127010e+000
8.850175000000001e-005	5.009505e+000	1.250000e+000	1.127385e+000
8.850177500000001e-005	5.009509e+000	1.125000e+000	1.127393e+000
8.850182500000001e-005	5.009515e+000	8.750000e-001	1.127396e+000
8.850182656250000e-005	5.009515e+000	8.671875e-001	1.127395e+000
8.850200000000000e-005	5.009537e+000	0.000000e+000	1.127308e+000
8.853356465959737e-005	5.013067e+000	0.000000e+000	1.111445e+000
8.856512931919473e-005	5.016076e+000	0.000000e+000	1.095577e+000
8.859669397879211e-005	5.018563e+000	0.000000e+000	1.079702e+000
8.862825863838947e-005	5.020528e+000	0.000000e+000	1.063821e+000
8.865982329798684e-005	5.021970e+000	0.000000e+000	1.047935e+000
8.869138795758420e-005	5.022891e+000	0.000000e+000	1.032042e+000
8.872295261718157e-005	5.023290e+000	0.000000e+000	1.016143e+000
8.882295261718157e-005	5.022217e+000	0.000000e+000	9.657938e-001
8.884824510044135e-005	5.021421e+000	0.000000e+000	9.530562e-001
8.887353758370112e-005	5.020243e+000	0.000000e+000	9.403244e-001
8.889883006696090e-005	5.018683e+000	0.000000e+000	9.275983e-001
8.892412255022067e-005	5.016742e+000	0.000000e+000	9.148781e-001
8.894941503348045e-005	5.014419e+000	0.000000e+000	9.021636e-001
8.897470751674022e-005	5.011714e+000	0.000000e+000	8.894548e-001
8.900000000000000e-005	5.008628e+000	0.000000e+000	8.767519e-001
8.900012500000000e-005	5.008612e+000	6.250000e-001	8.766891e-001
8.900017500000000e-005	5.008606e+000	8.750000e-001	8.766726e-001
8.900027500000001e-005	5.008594e+000	1.375000e+000	8.766698e-001
8.900030000000000e-005	5.008590e+000	1.500000e+000	8.766774e-001
8.900100000000000e-005	5.008503e+000	5.000000e+000	8.770267e-001
8.903320133928548e-005	5.004931e+000	5.000000e+000	8.931089e-001
8.906540267857096e-005	5.001896e+000	5.000000e+000	9.091972e-001
8.909760401785645e-005	4.999398e+000	5.000000e+000	9.252917e-001
8.912980535714192e-005	4.997437e+000	5.000000e+000	9.413923e-001
8.916200669642740e-005	4.996013e+000	5.000000e+000	9.574991e-001
8.919420803571288e-005	4.995126e+000	5.000000e+000	9.736121e-001
8.922640937499837e-005	4.994777e+000	5.000000e+000	9.897311e-001
8.932640937499837e-005	4.996030e+000	5.000000e+000	1.039768e+000
8.935135089285574e-005	4.996866e+000	5.000000e+000	1.052251e+000
8.937629241071312e-005	4.998071e+000	5.000000e+000	1.064728e+000
8.940123392857049e-005	4.999645e+000	5.000000e+000	1.077199e+000
8.942617544642787e-005	5.001588e+000	5.000000e+000	1.089665e+000
8.945111696428524e-005	5.003900e+000	5.000000e+000	1.102124e+000
8.947605848214263e-005	5.006581e+000	5.000000e+000	1.114579e+000
8.950100000000000e-005	5.009631e+000	5.000000e+000	1.127027e+000
8.950175000000001e-005	5.009725e+000	1.250000e+000	1.127402e+000
8.950177500000000e-005	5.009728e+000	1.125000e+000	1.127410e+000
8.950182500000001e-005	5.009735e+000	8.750000e-001	1.127413e+000
8.950182656250000e-005	5.009735e+000	8.671875e-001	1.127412e+000
8.950200000000000e-005	5.009757e+000	0.000000e+000	1.127325e+000
8.953356465959737e-005	5.013286e+000	0.000000e+000	1.111462e+000
8.956512931919473e-005	5.016294e+000	0.000000e+000	1.095592e+000
8.959669397879210e-005	5.018780e+000	0.000000e+000	1.079717e+000
8.962825863838946e-005	5.020744e+000	0.000000e+000	1.063836e+000
8.965982329798684e-005	5.022186e+000	0.000000e+000	1.047948e+000
8.969138795758420e-005	5.023106e+000	0.000000e+000	1.032055e+000
8.972295261718157e-005	5.023504e+000	0.000000e+000	1.016155e+000
8.982295261718157e-005	5.022428e+000	0.000000e+000	9.658039e-001
8.984824510044135e-005	5.021630e+000	0.000000e+000	9.530658e-001
8.987353758370112e-005	5.020452e+000	0.000000e+000	9.403334e-001
8.989883006696090e-005	5.018891e+000	0.000000e+000	9.276068e-001
8.992412255022067e-005	5.016949e+000	0.000000e+000	9.148860e-001
8.994941503348045e-005	5.014625e+000	0.000000e+000	9.021710e-001
8.997470751674021e-005	5.011919e+000	0.000000e+000	8.894618e-001
8.999999999999999e-005	5.008832e+000	0.000000e+000	8.767583e-001
9.000012499999999e-005	5.008816e+000	6.250000e-001	8.766956e-001
9.000017500000000e-005	5.008810e+000	8.750000e-001	8.766790e-001
9.000027500000001e-005	5.008798e+000	1.375000e+000	8.766762e-001
9.000030000000000e-005	5.008795e+000	1.500000e+000	8.766838e-001
9.000099999999999e-005	5.008707e+000	5.000000e+000	8.770331e-001
9.003320133928548e-005	5.005134e+000	5.000000e+000	8.931146e-001
9.006540267857096e-005	5.002098e+000	5.000000e+000	9.092023e-001
9.009760401785644e-005	4.999599e+000	5.000000e+000	9.252962e-001
9.012980535714191e-005	4.997637e+000	5.000000e+000	9.413961e-001
9.016200669642740e-005	4.996212e+000	5.000000e+000	9.575023e-001
9.019420803571288e-005	4.995324e+000	5.000000e+000	9.736145e-001
9.022640937499836e-005	4.994973e+000	5.000000e+000	9.897330e-001
9.032640937499837e-005	4.996223e+000	5.000000e+000	1.039768e+000
9.035135089285574e-005	4.997058e+000	5.000000e+000	1.052250e+000
9.037629241071312e-005	4.998262e+000	5.000000e+000	1.064727e+000
9.040123392857049e-005	4.999835e+000	5.000000e+000	1.077197e+000
9.042617544642787e-005	5.001777e+000	5.000000e+000	1.089663e+000
9.045111696428524e-005	5.004088e+000	5.000000e+000	1.102122e+000
9.047605848214262e-005	5.006768e+000	5.000000e+000	1.114576e+000
9.050099999999999e-005	5.009817e+000	5.000000e+000	1.127024e+000
9.050175000000001e-005	5.009911e+000	1.250000e+000	1.127398e+000
9.050177500000000e-005	5.009913e+000	1.125000e+000	1.127406e+000
9.050182500000000e-005	5.009920e+000	8.750000e-001	1.127409e+000
9.050182656250000e-005	5.009920e+000	8.671875e-001	1.127409e+000
9.050200000000000e-005	5.009942e+000	0.000000e+000	1.127322e+000
9.053356465959737e-005	5.013471e+000	0.000000e+000	1.111458e+000
9.056512931919473e-005	5.016477e+000	0.000000e+000	1.095588e+000
9.059669397879210e-005	5.018962e+000	0.000000e+000	1.079712e+000
9.062825863838946e-005	5.020924e+000	0.000000e+000	1.063830e+000
9.065982329798683e-005	5.022365e+000	0.000000e+000	1.047942e+000
9.069138795758419e-005	5.023283e+000	0.000000e+000	1.032048e+000
9.072295261718157e-005	5.023680e+000	0.000000e+000	1.016148e+000
9.082295261718157e-005	5.022599e+000	0.000000e+000	9.657948e-001
9.084824510044135e-005	5.021801e+000	0.000000e+000	9.530562e-001
9.087353758370112e-005	5.020621e+000	0.000000e+000	9.403234e-001
9.089883006696090e-005	5.019059e+000	0.000000e+000	9.275964e-001
9.092412255022066e-005	5.017116e+000	0.000000e+000	9.148751e-001
9.094941503348044e-005	5.014791e+000	0.000000e+000	9.021597e-001
9.097470751674021e-005	5.012084e+000	0.000000e+000	8.894501e-001
9.099999999999999e-005	5.008996e+000	0.000000e+000	8.767462e-001
9.100012499999999e-005	5.008981e+000	6.250000e-001	8.766835e-001
9.100017500000000e-005	5.008974e+000	8.750000e-001	8.766669e-001
9.100027500000000e-005	5.008962e+000	1.375000e+000	8.766641e-001
9.100030000000000e-005	5.008959e+000	1.500000e+000	8.766717e-001
9.100099999999999e-005	5.008871e+000	5.000000e+000	8.770210e-001
9.103320133928548e-005	5.005297e+000	5.000000e+000	8.931020e-001
9.106540267857096e-005	5.002259e+000	5.000000e+000	9.091891e-001
9.109760401785644e-005	4.999759e+000	5.000000e+000	9.252825e-001
9.112980535714191e-005	4.997795e+000	5.000000e+000	9.413819e-001
9.116200669642740e-005	4.996369e+000	5.000000e+000	9.574876e-001
9.119420803571288e-005	4.995479e+000	5.000000e+000	9.735994e-001
9.122640937499836e-005	4.995127e+000	5.000000e+000	9.897173e-001
9.132640937499836e-005	4.996372e+000	5.000000e+000	1.039751e+000
9.135135089285573e-005	4.997206e+000	5.000000e+000	1.052233e+000
9.137629241071312e-005	4.998408e+000	5.000000e+000	1.064709e+000
9.140123392857049e-005	4.999980e+000	5.000000e+000	1.077179e+000
9.142617544642787e-005	5.001921e+000	5.000000e+000	1.089644e+000
9.145111696428524e-005	5.004231e+000	5.000000e+000	1.102103e+000
9.147605848214262e-005	5.006910e+000	5.000000e+000	1.114556e+000
9.150099999999999e-005	5.009957e+000	5.000000e+000	1.127004e+000
9.150175000000000e-005	5.010051e+000	1.250000e+000	1.127378e+000
9.150177500000000e-005	5.010055e+000	1.125000e+000	1.127386e+000
9.150182500000000e-005	5.010061e+000	8.750000e-001	1.127389e+000
9.150182656249999e-005	5.010061e+000	8.671875e-001	1.127389e+000
9.150183242187499e-005	5.010062e+000	8.378906e-001	1.127386e+000
9.150199999999999e-005	5.010083e+000	0.000000e+000	1.127302e+000
9.153356465959737e-005	5.013610e+000	0.000000e+000	1.111438e+000
9.156512931919473e-005	5.016615e+000	0.000000e+000	1.095567e+000
9.159669397879210e-005	5.019098e+000	0.000000e+000	1.079691e+000
9.162825863838946e-005	5.021059e+000	0.000000e+000	1.063808e+000
9.165982329798683e-005	5.022498e+000	0.000000e+000	1.047920e+000
9.169138795758419e-005	5.023415e+000	0.000000e+000	1.032026e+000
9.172295261718156e-005	5.023810e+000	0.000000e+000	1.016125e+000
9.182295261718157e-005	5.022725e+000	0.000000e+000	9.657708e-001
9.184824510044135e-005	5.021925e+000	0.000000e+000	9.530319e-001
9.187353758370111e-005	5.020744e+000	0.000000e+000	9.402987e-001
9.189883006696089e-005	5.019181e+000	0.000000e+000	9.275714e-001
9.192412255022066e-005	5.017237e+000	0.000000e+000	9.148499e-001
9.194941503348044e-005	5.014910e+000	0.000000e+000	9.021342e-001
9.197470751674021e-005	5.012202e+000	0.000000e+000	8.894242e-001
9.199999999999999e-005	5.009113e+000	0.000000e+000	8.767201e-001
9.200012499999999e-005	5.009097e+000	6.250000e-001	8.766573e-001
9.200017499999999e-005	5.009091e+000	8.750000e-001	8.766407e-001
9.200027500000000e-005	5.009078e+000	1.375000e+000	8.766338e-001
9.200027812500000e-005	5.009078e+000	1.390625e+000	8.766346e-001
9.200099999999999e-005	5.008987e+000	5.000000e+000	8.769948e-001
9.203416110491139e-005	5.005318e+000	5.000000e+000	8.935552e-001
9.206732220982280e-005	5.002215e+000	5.000000e+000	9.101218e-001
9.210048331473420e-005	4.999677e+000	5.000000e+000	9.266949e-001
9.213364441964560e-005	4.997704e+000	5.000000e+000	9.432742e-001
