time	V(vout)
2.261999999999999e-005	4.814149e+000
2.267899999999999e-005	4.790939e+000
2.273799999999999e-005	4.766795e+000
2.279699999999999e-005	4.741717e+000
2.285599999999999e-005	4.715704e+000
2.291499999999998e-005	4.688756e+000
2.300000000000000e-005	4.647921e+000
2.300012500000000e-005	4.647860e+000
2.300017500000000e-005	4.647842e+000
2.300027500000000e-005	4.647833e+000
2.300030000000000e-005	4.647837e+000
2.300100000000000e-005	4.648077e+000
2.304748705357159e-005	4.664647e+000
2.309397410714318e-005	4.681905e+000
2.314046116071477e-005	4.699851e+000
2.318694821428636e-005	4.718484e+000
2.323343526785796e-005	4.737805e+000
2.327992232142955e-005	4.757813e+000
2.332640937500114e-005	4.778509e+000
2.335135089285812e-005	4.789702e+000
2.337629241071510e-005	4.801134e+000
2.340123392857208e-005	4.812804e+000
2.342617544642906e-005	4.824713e+000
2.345111696428604e-005	4.836861e+000
2.347605848214302e-005	4.849247e+000
2.350100000000000e-005	4.861871e+000
2.350175000000000e-005	4.862252e+000
2.350177500000000e-005	4.862261e+000
2.350182500000000e-005	4.862268e+000
2.350182656250000e-005	4.862268e+000
2.350200000000000e-005	4.862211e+000
2.353356465959737e-005	4.851649e+000
2.356512931919473e-005	4.840772e+000
2.359669397879210e-005	4.829580e+000
2.362825863838947e-005	4.818072e+000
2.365982329798683e-005	4.806250e+000
2.369138795758420e-005	4.794113e+000
2.372295261718156e-005	4.781660e+000
2.382295261718156e-005	4.740844e+000
2.384824510044134e-005	4.730207e+000
2.387353758370112e-005	4.719349e+000
2.389883006696089e-005	4.708271e+000
2.392412255022067e-005	4.696972e+000
2.394941503348045e-005	4.685453e+000
2.397470751674022e-005	4.673712e+000
2.400000000000000e-005	4.661752e+000
2.400012500000000e-005	4.661693e+000
2.400017500000000e-005	4.661676e+000
2.400027500000000e-005	4.661668e+000
2.400030000000000e-005	4.661673e+000
2.400100000000000e-005	4.661925e+000
2.403320133928588e-005	4.673818e+000
2.406540267857176e-005	4.686068e+000
2.409760401785763e-005	4.698674e+000
2.412980535714351e-005	4.711636e+000
2.416200669642939e-005	4.724955e+000
2.419420803571526e-005	4.738631e+000
2.422640937500114e-005	4.752663e+000
2.432640937500114e-005	4.797739e+000
2.435135089285812e-005	4.809325e+000
2.437629241071510e-005	4.821145e+000
2.440123392857208e-005	4.833200e+000
2.442617544642906e-005	4.845489e+000
